,id,level,rok,gdp_ppp_mean,gdp_ppp_lower,gdp_ppp_upper,gdp_usd_mean,gdp_usd_lower,gdp_usd_upper
12096,150,Country,2044,26194.6209765504,15662.0612740446,39746.5574339141,13623.959316548,10158.1711288447,18085.1410651348
12097,150,Country,2045,26087.0540333474,15389.7907227206,40026.1916166161,13567.5490138226,9924.7283008762,18148.0554944177
12098,150,Country,2046,25943.0066345217,15284.9116554826,40197.9901194315,13491.3347999975,9831.9979710847,18244.9176060012
12099,150,Country,2047,25758.5937525108,15139.8098759639,40107.4509416066,13395.5183481272,9658.57941813801,18211.3985258712
12100,150,Country,2048,25549.1802243858,15003.8791116989,40397.3798877563,13286.0257818606,9417.64501914392,18114.5604573426
12101,150,Country,2049,25269.1362767183,14700.6598273705,40001.2738181418,13142.2042471093,9262.54799400657,18011.6560509029
12102,150,Country,2050,24981.4340913519,14423.9978764899,39894.7817241304,12993.4174253203,9151.70994662358,18057.3744831115
12103,151,Country,1960,97689.7785442892,32157.7426909501,201528.58719692,80186.4743100119,63450.0376998149,101516.809395303
12104,151,Country,1961,91399.2938445188,28388.0978104982,188015.357298831,75001.9433178104,58754.7243247282,95247.9603826509
12105,151,Country,1962,87655.744629001,27292.0198626161,183188.866018941,71920.05364823,56133.1716510913,91416.0210193461
12106,151,Country,1963,85255.1829417511,26020.4670913156,179217.682790178,69946.4045902708,54499.5323299911,89411.0954786519
12107,151,Country,1964,80639.721868607,23735.9733808178,170225.687280455,66142.1906056202,50976.0622945372,84552.7724234361
12108,151,Country,1965,78740.1555860223,22453.0242257782,167999.617896896,64579.343842288,49402.5850222948,82765.047766036
12109,151,Country,1966,94343.3306662932,30388.5874842614,192853.457447985,77469.1192202467,60087.0203887553,97499.1753550792
12110,151,Country,1967,102141.928524532,34554.3883099563,206663.6785776,83908.6122497485,65851.3841728597,104974.175653009
12111,151,Country,1968,105930.830885695,36414.9390589839,213826.926935179,87036.7398111798,68802.2670604889,108688.879936668
12112,151,Country,1969,102987.14365268,34582.1085401534,208344.629695007,84608.803052151,66545.3170957094,106004.692342436
12113,151,Country,1970,95986.5921914973,30846.2166589496,196064.616269741,78810.880982796,61810.5606747674,99524.7023684035
12114,151,Country,1971,100921.587985722,36446.9190317463,203935.496549417,81632.2432875662,65068.3227020145,104269.656801747
12115,151,Country,1972,103375.095988175,38790.1311341483,209190.423770923,83362.0931803015,67194.0398918351,106686.675957825
12116,151,Country,1973,107327.706225855,43440.8020907379,215801.641313819,85887.1164874144,70080.3092890503,110258.020909412
12117,151,Country,1974,101042.727044313,36340.6698837551,207182.358477967,82251.0439913163,66260.4862899417,105100.222213968
12118,151,Country,1975,99440.2696382213,34031.9691386087,203241.016208747,81195.5659138761,65113.9836450667,103596.801839219
12119,151,Country,1976,100176.197525613,33731.8094829263,202728.996075006,82445.6950137546,65951.5119017067,104384.604855275
12120,151,Country,1977,90210.4498605716,27786.086555875,187262.948657949,74101.4330228836,59246.9058563917,94858.5462739856
12121,151,Country,1978,92753.6640194753,28878.7020441635,190029.311706159,76222.0565441652,61405.8256604116,96569.5803559398
12122,151,Country,1979,90940.6877033623,28427.5980208386,187010.762190975,75081.506537032,60759.8228976382,94686.2162502612
12123,151,Country,1980,86615.8841555631,28984.850356513,179957.04443968,70806.8874484922,58122.4894199328,90422.4085092349
12124,151,Country,1981,77838.6164659677,22808.9115787,163099.828238125,63789.4975312498,52636.792795382,80585.0021870534
12125,151,Country,1982,64385.7728255463,17083.828464786,140379.61395569,54042.156949748,44558.4381005278,68867.5790951728
12126,151,Country,1983,55110.9925657423,12983.3766451929,125226.689038412,47617.3089661446,39028.2984519513,60988.2639566894
12127,151,Country,1984,56431.1295694894,11412.3619043652,132326.827763883,48492.8647637681,38078.5940104201,65545.0279656047
12128,151,Country,1985,47748.4855957773,8601.36906778537,112072.192793574,41728.7786188982,33847.9809834435,54122.2361639132
12129,151,Country,1986,44104.5597897137,5641.13302602827,110297.802709861,40357.1373100067,31817.3272325706,52983.0500267683
12130,151,Country,1987,43255.6524688575,5706.09206568625,105206.229196589,38946.8419884674,31395.2491142735,51223.0229081166
12131,151,Country,1988,43197.3809431982,6136.82250840226,104683.548946244,39129.1575037877,31694.6230022036,51252.9013023755
12132,151,Country,1989,43975.9574453001,6219.81159777716,104619.362856307,39746.7599080506,32421.8704967157,51588.8963373227
12133,151,Country,1990,36765.0744169887,6035.51293974883,81689.7390651957,34149.9776591902,29229.5537154633,37796.4573819031
12134,151,Country,1991,35686.538140664,6267.73536417123,79767.546033227,33147.4921791701,29080.0186373986,36373.0652860302
12135,151,Country,1992,38925.2851591508,8305.09035213163,84828.8303981074,36241.4229140592,31979.2394635562,39522.7503955498
12136,151,Country,1993,38484.1788414046,8683.72728214212,83641.0672352838,35738.2853929103,32030.6304917117,38932.4035690426
12137,151,Country,1994,39331.9087728,9418.01310939134,83679.6999379881,36221.0719585866,32962.568284355,39296.6703640695
12138,151,Country,1995,40202.1562660477,10657.6348331609,83897.4724909271,36558.8906580758,33978.0922461499,38938.7568809127
12139,151,Country,1996,41655.5319638689,11685.1104331334,84994.4055304846,37557.2494172301,35419.2842727427,39669.0260945258
12140,151,Country,1997,51622.5493937505,16557.2142781657,99018.6257127889,46569.9632019514,43248.0519960578,48842.798310356
12141,151,Country,1998,54635.3046100755,15197.8969603727,103504.130782711,49676.5391247291,45919.1130078036,52225.2002435626
12142,151,Country,1999,57183.4590124057,19326.6858212444,103994.884522596,50418.1983354654,47887.7898922339,52579.7814947489
12143,151,Country,2000,63544.9374123371,28353.7215633502,107697.290693343,52980.914035812,51863.1236125404,54537.3594411089
12144,151,Country,2001,65203.0187929118,31237.1586212315,107578.313081479,53259.2026792313,52111.7522093974,54515.466988289
12145,151,Country,2002,67995.9721645169,32605.074540874,109558.937590591,54953.7383127096,53591.8310942792,56087.2505878343
12146,151,Country,2003,72170.8197553093,41511.5931958109,107116.891674121,53888.5889962537,52151.6719069742,55339.6636664056
12147,151,Country,2004,79830.4850268342,50018.9152860114,114534.0062511,58394.9887742637,56227.5302445213,60492.2921899425
12148,151,Country,2005,76745.6358725709,50023.3149704616,108782.076571014,54839.2303169588,52486.2323562609,57396.3590488117
12149,151,Country,2006,84257.5115446179,56750.5945227796,117499.077334296,58914.241511328,56010.2657438067,62387.0983484294
12150,151,Country,2007,85470.9127782416,56722.7013324271,116092.523462606,58385.7979373116,55333.8113384199,61988.2865239582
12151,151,Country,2008,83466.8239849774,55337.4302286195,105836.226402986,55686.0905018993,52241.8180280949,58605.3231569781
12152,151,Country,2009,86300.9107594165,56375.3598291703,108054.078834816,55900.7476991646,53595.7587539781,57986.3357914681
12153,151,Country,2010,96166.6132973458,62581.4093304799,120421.201765724,60244.8346170714,56992.1355847196,65159.0367384975
12154,151,Country,2011,105051.697587428,68384.8008809354,131319.702329602,63670.8351355121,58823.4531617651,71771.3840892232
12155,151,Country,2012,103445.501248016,67157.7008355711,130053.788679851,62262.125377111,57035.5584333227,71018.4990652393
12156,151,Country,2013,102067.702254431,66485.8504062554,127096.978212591,60941.9891641002,56251.7567937035,68624.1012013511
12157,151,Country,2014,100696.373065143,66217.4537799802,125293.838991063,59654.0531880761,55749.9777889551,65231.5416360497
12158,151,Country,2015,99517.5150175631,65794.2296184182,126135.738540039,58586.3082448107,55545.998507703,62030.3726077201
12159,151,Country,2016,98241.6589419934,64895.3778138143,126092.107076369,57451.6181058386,54990.9206308054,59312.9317268367
12160,151,Country,2017,95076.3912910187,63228.887224211,124693.450581827,55422.5670621551,54543.4597177941,56100.9687950397
12161,151,Country,2018,94711.6633396675,63296.5801574467,124757.791066441,55147.3286755775,54255.0337444294,55929.4882182948
12162,151,Country,2019,94295.4076610447,63234.8171591173,125599.181230285,54578.9551491709,53101.6929461462,55739.1545272855
12163,151,Country,2020,85726.8970043109,57488.7451271456,114186.134194981,49619.4309217544,48276.4057642378,50674.2043731786
12164,151,Country,2021,78123.2754306191,52236.7228112403,105256.718777992,45201.922118192,43978.4635366422,46162.7914090712
12165,151,Country,2022,77598.6770442126,51549.2277999375,104937.87049169,44899.689007155,42806.6294625894,46772.4887625154
12166,151,Country,2023,77147.5684787172,50957.9280006277,104535.155527906,44639.2489068778,42081.1459734827,47260.0140460129
12167,151,Country,2024,76592.6162228144,50568.1236351788,103907.915273738,44318.6318002401,41364.154419243,47619.3121156597
12168,151,Country,2025,76041.2327369455,49925.0070962617,102991.128871956,43999.9243349673,40583.469187095,47789.2573634221
12169,151,Country,2026,75581.5270620791,49223.9425666494,102700.037463362,43734.4673935013,39948.666123487,48307.415933709
12170,151,Country,2027,75151.8456439434,48843.2375402447,102227.451126468,43487.2966102331,38860.245278027,48273.1914477359
12171,151,Country,2028,74835.3945280595,48398.9992325148,102117.069713185,43304.88525761,38333.3223871556,48582.3157026313
12172,151,Country,2029,74567.0014671621,47352.1401158589,101863.85861051,43147.9967428032,37904.9081246953,49167.9959099469
12173,151,Country,2030,74281.5081714387,47298.7222845702,102373.370918691,42981.6206855163,37131.5819994889,49199.2973109668
12174,151,Country,2031,73928.8360951401,46866.3808950661,102384.590984046,42778.5046986524,36429.4645367696,49660.7960893957
12175,151,Country,2032,73519.8571888832,46457.9845262615,101889.13054999,42541.2173321964,35876.1694148207,49697.588523972
12176,151,Country,2033,72957.2133273379,45718.67548081,101838.694403749,42216.6850834558,35179.673682999,49780.0083104278
12177,151,Country,2034,72252.5513000314,45138.6399536654,100956.043575504,41810.4941143616,34489.9167647053,49916.6621246392
12178,151,Country,2035,71493.2031651869,44127.1343297082,100646.104178198,41369.9409772109,33688.5728189872,49781.4528700145
12179,151,Country,2036,70633.6821958915,43556.5678976674,99700.3696393258,40877.4544916308,33157.4329088136,49495.564172732
12180,151,Country,2037,69867.760868259,43055.3517335038,98883.8755264486,40435.8954422182,32241.6329619512,49828.6371602443
12181,151,Country,2038,69158.6044871362,42302.735455253,98072.9019230202,40025.5686621113,31649.2076562414,49327.7893891173
12182,151,Country,2039,68535.1912927173,41702.1154645505,97722.8585271949,39664.2638884127,30854.5026577965,49563.8809618562
12183,151,Country,2040,67882.5200072332,41209.4861856915,97879.4673114776,39288.6233368474,30161.7385782955,49636.1567706229
12184,151,Country,2041,67112.8154380399,40183.7428075817,96826.6533530196,38840.5000498945,29414.3569133842,49409.1616922928
12185,151,Country,2042,66167.9626258121,39389.4047746458,96135.6477216021,38295.524770325,28868.2391210544,49291.4725216573
12186,151,Country,2043,65020.0544406707,39176.0407930356,95240.511411035,37631.7896195787,27929.6081047208,48720.0060613273
12187,151,Country,2044,63656.0861193674,37998.2093931922,93777.0436400112,36846.0699489054,26867.6614583757,48195.0243705833
12188,151,Country,2045,62081.5026514683,36870.0431555248,91802.4202017524,35935.7256180181,25867.8081145633,47264.374568088
12189,151,Country,2046,60444.0172838434,35795.1859643383,89325.1976938097,34983.5186206001,24938.1266925642,46525.5249731101
12190,151,Country,2047,58747.8312365192,34499.1840006772,87577.6128321585,34000.36706023,23990.9322829981,45647.538047173
12191,151,Country,2048,56908.0778818767,33268.0284609175,85735.3054515477,32932.9215470717,22876.5780201646,44626.7572780472
12192,151,Country,2049,54825.5871909173,31580.8927765248,82817.0116842266,31725.0042042129,21626.0680338621,43124.5636954476
12193,151,Country,2050,52724.5805794582,30167.71415744,79714.8016774367,30511.4914790522,20463.3078446382,42100.3168018108
12194,152,Country,1960,15504.6007524184,3539.15641804533,36729.0292012879,10189.1989462016,7960.67052337846,12604.0842124061
12195,152,Country,1961,16730.0292668299,3851.32856479402,39461.8432014535,11005.6268560779,8655.97762125497,13513.9036407181
12196,152,Country,1962,18053.3183462716,4177.24827566837,41486.0121676489,11886.6694252974,9375.08116747285,14602.9331368347
12197,152,Country,1963,18987.5676371386,4394.85170187198,43780.9549583603,12504.713689122,9885.98522158192,15370.8157982232
12198,152,Country,1964,19979.9831357716,4578.29297983117,46083.0465894141,13161.8302132721,10435.8262431338,16130.5487582987
12199,152,Country,1965,21554.1059242026,5118.75602341834,49999.1262266866,14209.2081008473,11322.5019163395,17231.5135125044
12200,152,Country,1966,23674.3200015614,6037.86816653356,55025.5523305009,15624.0883584867,12501.3072353838,18841.0327990563
12201,152,Country,1967,24866.3510325115,6226.26467631989,58309.2790168032,16414.7893508207,13166.5631671856,19686.9742936253
12202,152,Country,1968,26125.2347975504,6435.86152322734,60196.3761721049,17250.8917234696,13898.3976857253,20516.2699359397
12203,152,Country,1969,26957.3890574246,6781.25283535886,62340.9533510959,17719.2578879276,14229.1243457909,20992.7490731853
12204,152,Country,1970,33226.7959222751,7753.06309704708,74756.1923846547,23510.4569523986,21923.5526109525,25929.9957796951
12205,152,Country,1971,37189.7015350064,8744.21040816308,81403.290920768,26760.4944813659,25575.3036887498,28590.7355607406
12206,152,Country,1972,41631.6082902405,10291.893815253,88803.8457736782,30876.2079532245,30248.9307027,31726.8712474019
12207,152,Country,1973,46919.4427576745,12512.0303163017,98097.152523257,35942.3825304529,35169.3554402415,36465.3751485587
12208,152,Country,1974,55155.4855265881,14299.2482812344,108838.824359912,39963.9503707983,39643.4819525764,40195.6981362105
12209,152,Country,1975,49288.4636282861,13500.8969798696,99847.8878948435,35162.9878606914,34568.3336354393,36246.3844852267
12210,152,Country,1976,53590.1071504708,14014.4709770659,106899.219380591,38892.4096931545,38763.6252903438,39074.178396432
12211,152,Country,1977,54467.9618390352,15204.0009177375,108395.574812141,39647.9117695746,39422.2395327783,39964.9586561551
12212,152,Country,1978,51626.059985827,14824.9835589498,102767.759421588,36288.8812738251,35370.7585618067,37915.2056163903
12213,152,Country,1979,52453.0177368071,14620.6679335533,104465.964950441,38005.8120157097,37388.3521316754,38931.0565573007
12214,152,Country,1980,53306.9708383638,15362.2216082933,105262.885139874,38041.7136271891,37158.3369122578,39394.2158593985
12215,152,Country,1981,51965.0323056861,15889.6346652906,101867.773851603,36613.9348578524,35523.945967442,38305.7213876771
12216,152,Country,1982,42091.6175083606,14952.6281108596,80494.899364362,27375.8289415048,26241.9320301419,29083.8856810205
12217,152,Country,1983,35050.8239207583,12297.2527389933,67625.8845775347,21688.7352306867,20548.328356177,23296.1408229186
12218,152,Country,1984,32171.6274610469,11327.4694756297,62655.75447071,19556.7945986424,18383.837252113,21180.0276501947
12219,152,Country,1985,27846.6312672984,9501.26086224995,55888.8605265646,16735.6464058111,15654.0030437004,18247.3967650027
12220,152,Country,1986,29137.7891583846,8483.24162941536,58088.6498116541,18633.1299312433,17509.0879283489,20260.6835992462
12221,152,Country,1987,26744.4322397564,8209.31786775942,53747.5999090545,16596.9044801543,15587.037474698,18031.4452476278
12222,152,Country,1988,28247.0838283979,8060.0520807047,56005.4029577309,17953.1356410193,16999.7381544286,19363.8487528379
12223,152,Country,1989,27200.3033566787,8072.4497099379,53669.9398881641,17122.2281843728,16298.5787647904,18321.4207658921
12224,152,Country,1990,29497.094282965,9674.00303851331,57124.8659661009,18945.8798002843,18216.1799916867,20034.0176052871
12225,152,Country,1991,32680.5853023473,11629.6785640107,61406.8176424959,20970.914443026,20348.250444895,21876.3101680324
12226,152,Country,1992,32920.7085880175,12571.1472180492,60207.1092296756,20941.0488989685,20587.087902149,21386.8305766487
12227,152,Country,1993,32009.4288416151,12619.5791265031,58272.8873494642,20152.7750723261,19779.6128479196,20693.0110331142
12228,152,Country,1994,31516.6122680828,12883.8100057262,56783.5280685379,19769.0466021986,19409.0744179537,20298.3419195185
12229,152,Country,1995,31064.4251117319,12812.2652037902,55225.9680892328,19351.8647235185,19013.2866532226,19842.0370329593
12230,152,Country,1996,31385.6691469835,12932.1999406546,54977.4416481955,19428.3959840913,19115.5619324361,19865.8515704954
12231,152,Country,1997,31339.1809902349,13005.0415518041,53678.702781177,19233.5969057315,18979.5283906449,19577.1993503917
12232,152,Country,1998,31373.1566103718,11460.5098245933,53725.2898083246,19380.6159884732,19184.245613256,19641.6671512578
12233,152,Country,1999,30310.6351863972,12891.8570856768,50573.6033426789,18248.8660189144,18100.0726112498,18441.0959591023
12234,152,Country,2000,31975.357154629,15143.5790817443,51651.2845442278,18829.6008348962,18695.4438229554,19007.04469291
12235,152,Country,2001,30924.4532014741,13799.6344608142,49488.4490627624,18137.880515444,17985.5742240376,18337.4093322854
12236,152,Country,2002,30042.1601763295,14788.001365575,47026.3707815526,17161.2847760048,16975.4757355439,17402.3256870032
12237,152,Country,2003,32696.6962479504,15682.564566796,50267.8040828346,18568.9100917532,18335.5364074967,18899.8245768275
12238,152,Country,2004,35154.0966364304,18512.7274920075,52098.9066312834,19495.6527563866,19219.8610850309,19909.2629558122
12239,152,Country,2005,37169.4712272403,22413.173022547,52590.9319011394,19962.798559001,19717.2047887928,20321.1797011965
12240,152,Country,2006,38298.9052678997,25677.7921532587,51863.0503855924,19913.2634634756,19723.690619455,20184.4345529349
12241,152,Country,2007,38895.5763141486,27746.3984986115,50810.1290397509,19690.1337622052,19566.6086727725,19866.5561663834
12242,152,Country,2008,42098.209476411,32866.6421863393,51660.1344115591,20312.4320340939,20253.1112021689,20392.611857534
12243,152,Country,2009,39284.3313918752,28631.6471566126,48672.3700622333,19307.1699653497,19278.3365255016,19332.5513322876
12244,152,Country,2010,41844.4018565789,34655.0964095671,49177.6963665088,19668.7155733396,19583.3878264504,19724.2249429883
12245,152,Country,2011,47067.3266946945,41388.5289804012,51946.1089385673,20996.6220306544,20922.8106507673,21047.2581548793
12246,152,Country,2012,48175.5984860538,42696.2847505008,53012.0035695091,21476.6326507551,21440.0842586891,21506.1440552633
12247,152,Country,2013,47684.9151087595,42439.6011939498,53037.7737146906,21421.6202822079,21377.2870760475,21470.8894902785
12248,152,Country,2014,47692.5100067727,40987.8402292793,54353.475943016,21706.2533586885,21512.8940300012,22019.5576591074
12249,152,Country,2015,46651.0818319357,34293.0642740497,55428.8975007804,22042.2806369626,21803.5296056941,22409.747498827
12250,152,Country,2016,45883.8500025355,31869.7436014651,55510.173063621,21905.8937285784,21659.2318997895,22279.5429359947
12251,152,Country,2017,45071.9709150714,33069.9376788635,54186.6366396406,21271.6545413296,21067.4819589513,21555.5050947147
12252,152,Country,2018,45297.9050186287,33171.7942725183,54453.7408168851,21355.7385428414,21215.3203012002,21541.4685584437
12253,152,Country,2019,44809.5730413984,33119.6046059148,53779.3515536465,21065.0268799558,20952.9497809982,21177.4304169517
12254,152,Country,2020,40227.0470885052,29732.5728322366,48279.5161948793,18910.7766645698,18810.1613176404,19011.685065805
12255,152,Country,2021,36890.3803352265,27303.2241464355,44235.6904191256,17341.4862379147,17249.2203471452,17434.0208641942
12256,152,Country,2022,36892.2111182086,27102.3199999042,44489.7634620536,17341.171351591,16822.4775100086,17852.8372244715
12257,152,Country,2023,36931.9943735004,27039.3093417912,44859.7825458402,17359.262860424,16603.2850342019,18181.2175350424
12258,152,Country,2024,36904.6108392668,26856.0463180263,45046.1591713222,17345.6492121408,16373.2997835188,18401.8512315269
12259,152,Country,2025,36852.144366619,26802.5193833627,45203.7292219142,17320.8386527446,16120.5013186476,18622.695589179
12260,152,Country,2026,36787.6005573638,26596.3480755536,45411.8590611797,17289.9545417687,15972.929854755,18803.9232082963
12261,152,Country,2027,36708.2686213118,26330.6616367846,45596.9025494836,17251.9145675231,15718.9488517163,19001.9538626129
12262,152,Country,2028,36654.8475719926,26051.3971110485,46162.1922484456,17226.2020221158,15533.6715028457,19202.3557865711
12263,152,Country,2029,36597.2979669186,25831.310653462,46379.4076622748,17198.7909344001,15383.4228138424,19418.9856449771
12264,152,Country,2030,36520.7859444194,25565.1286044571,46679.0328027135,17162.1128654273,15048.840763315,19685.8832412284
12265,152,Country,2031,36461.257878909,25291.2543359413,46823.2981787187,17133.4071139384,14847.707851685,19738.2114090167
12266,152,Country,2032,36388.7943257361,25001.9313880059,47054.8092201858,17098.8783211183,14675.6254541989,20010.9535667752
12267,152,Country,2033,36292.8539074507,24765.8277252618,47378.34179326,17052.8697284415,14456.972418411,20130.4599621209
12268,152,Country,2034,36180.872309578,24419.0348221953,47723.6977620099,17000.1605623552,14148.7707714038,20217.9734276851
12269,152,Country,2035,36036.1396126669,24369.0719088553,47815.7083880871,16931.5774174291,13941.0833202827,20467.6976681699
12270,152,Country,2036,35846.4678865147,24095.0705936309,48113.0032469165,16840.8897251027,13842.4795826487,20441.2491099528
12271,152,Country,2037,35648.6242866485,23525.368099126,48368.3347859734,16747.9246310994,13498.8291925801,20623.793518703
12272,152,Country,2038,35435.6724559963,23342.2362021102,48319.810494466,16646.7781695443,13332.6526276997,20620.5224871914
12273,152,Country,2039,35200.687947897,22954.194803278,48461.166713453,16536.040829596,13105.0802773135,20641.542275853
12274,152,Country,2040,34926.1628597666,22497.7228513907,48548.053456164,16406.2317537625,12833.3308837044,20773.6237143177
12275,152,Country,2041,34618.8272309849,21996.4254424352,48384.815909354,16261.5112871586,12544.0623330709,20725.541279364
12276,152,Country,2042,34321.5285275438,21582.198703674,48379.3963718994,16121.4970434262,12246.960520921,20814.5514675322
12277,152,Country,2043,33992.9140952823,21238.643482753,48409.4200738395,15965.9008241801,11966.9373096229,20931.0761492409
12278,152,Country,2044,33577.2567505119,20786.7874241274,48254.2264276641,15770.1160786123,11687.277464166,20781.2036558358
12279,152,Country,2045,33149.9804307717,20474.512131452,48200.3475772098,15568.4067013533,11328.3237839003,20785.5962905624
12280,152,Country,2046,32702.9057692608,20112.2011714783,47709.4001304359,15357.7967314651,11015.6999014091,20701.1154644356
12281,152,Country,2047,32245.7041259054,19661.7639056214,47681.1205547444,15141.8246261797,10746.8978027909,20445.1549204724
12282,152,Country,2048,31828.5183318376,19216.5013944715,47137.413455339,14945.526875329,10524.5535443523,20351.2404437035
12283,152,Country,2049,31408.7228887361,18640.0360534039,47217.016168277,14748.9230430606,10279.8853416892,20184.4165954504
12284,152,Country,2050,30976.8603552827,18196.0618425534,46798.7269297264,14544.8478784058,10039.8267120657,20211.7076371012
12285,153,Country,1960,17767.1444817093,8637.52135558604,29089.1157889945,700.706188014898,563.193482016461,813.425368063052
12286,153,Country,1961,18655.8470402398,9246.77812118662,30149.4365513674,727.849596397737,591.20494077534,842.154554541262
12287,153,Country,1962,22380.5477399701,11479.414408294,35222.4157027674,831.938920515462,700.390234568371,945.43515545856
12288,153,Country,1963,20454.112297148,8594.06317204823,34169.4106147579,769.632716151826,637.519620246518,880.93560520254
12289,153,Country,1964,22244.2040396541,12384.7612048676,33893.1109968385,837.39906637517,705.579967557233,953.409251568048
12290,153,Country,1965,21553.2825795134,12018.0781574752,32934.5645510202,821.026370898998,689.331072333344,939.501311907273
12291,153,Country,1966,19107.7057480277,10183.9108891553,29745.8362080883,754.035982597302,620.129221790345,874.70893564432
12292,153,Country,1967,20408.3419122823,11505.1874635785,31039.5729112854,794.352709071301,658.343396578821,914.124606131555
12293,153,Country,1968,20555.356394694,11598.6569983676,31046.7979239156,800.677348540972,666.410762248609,924.331722068925
12294,153,Country,1969,23872.1598264379,14041.4821421586,35237.7217109295,894.559985077143,760.202791996471,1019.51743518258
12295,153,Country,1970,23106.1372804937,14709.1296633512,33264.1851938681,877.719661189658,739.383971617814,1010.16409191746
12296,153,Country,1971,24626.6160893249,15894.1945128237,35005.5563937588,932.347200325604,788.081394563884,1068.72787523316
12297,153,Country,1972,29624.032485214,19369.7110729235,41859.8033975854,1126.07504577795,979.523135927972,1260.96497451332
12298,153,Country,1973,26156.9609743442,16530.5098284205,37658.8880924591,995.306790153244,844.80897494647,1128.90820231915
12299,153,Country,1974,31742.4198922745,20881.4127254219,44795.9488413702,1193.53365178184,1048.80831881349,1326.76115787042
12300,153,Country,1975,36190.3603742364,23168.0564670426,51436.7065438675,1378.54787909379,1232.94228843486,1513.68958621371
12301,153,Country,1976,36005.3363288193,19395.4593882164,55524.2066882212,1478.83318504586,1339.23947254993,1613.39924536397
12302,153,Country,1977,32985.7612983566,15481.1736803441,53943.4884750268,1411.91926778245,1278.47807968966,1540.76133421127
12303,153,Country,1978,33464.5808614865,13929.2803690326,57404.3758315728,1484.34369547863,1358.78955851615,1608.49884563716
12304,153,Country,1979,32631.176822603,12119.7921795411,58353.6321711622,1486.70229774437,1368.31833841506,1604.89904544341
12305,153,Country,1980,34309.8614323552,11338.7895711894,63110.5795594458,1607.9724998274,1499.71523816485,1717.76752758672
12306,153,Country,1981,35405.4147304642,10470.5352503991,67065.2153338195,1699.57413148978,1601.8490409085,1802.03833708041
12307,153,Country,1982,34462.0109526819,9707.44275944519,66893.0402164206,1674.60225899109,1586.54448090142,1759.50553758891
12308,153,Country,1983,33130.1476330457,8421.7084769255,66173.7413134005,1638.97643487631,1561.35578317448,1720.64048921973
12309,153,Country,1984,30517.2285748503,7358.33073699712,62383.4947820565,1518.15628296398,1448.91585583787,1590.81188843421
12310,153,Country,1985,30961.293357659,7132.3795159209,63872.6397406168,1557.19713290541,1495.78596547108,1622.04913733422
12311,153,Country,1986,28205.5581439459,6014.39989110173,59467.4341102442,1432.36126469439,1378.33792116453,1491.41627035232
12312,153,Country,1987,27437.6737734953,5333.54255670691,58753.2426369782,1413.86836937745,1361.35341510485,1465.08562046446
12313,153,Country,1988,29737.831146985,5702.01859505322,63281.7707791216,1552.47490948649,1503.15534359709,1597.55978790365
12314,153,Country,1989,26287.1208789648,5074.67812954391,57167.3735295061,1249.72106900452,1207.05475208248,1288.7712655252
12315,153,Country,1990,26922.0158367739,4541.36355448014,58900.1480167714,1268.62755560011,1234.3992740533,1301.17457547753
12316,153,Country,1991,27467.1021342455,3860.59671324088,60703.6901989732,1329.4019224442,1303.86658473593,1353.41850434029
12317,153,Country,1992,28955.9214894361,3845.24132131442,63342.126367216,1465.88360709927,1449.55796686714,1481.12926177036
12318,153,Country,1993,28929.7085760532,3373.46296151753,63032.3717746184,1498.90430911209,1487.01322431621,1509.99243335162
12319,153,Country,1994,28496.5652823513,3070.53183164134,61879.7588335317,1562.62490483247,1545.96371451846,1578.64935807094
12320,153,Country,1995,28296.8393979132,3191.1387719853,61197.5019295951,1626.36962450937,1599.07853870762,1651.73524666474
12321,153,Country,1996,27363.3573230111,2989.33287641127,59303.7599599769,1736.68925116521,1700.73090012319,1770.16025542298
12322,153,Country,1997,25870.9472478164,3475.0567005606,55319.3446933683,1773.31237643113,1732.62508222689,1812.71966825283
12323,153,Country,1998,26004.2378003999,4103.00874883389,54518.4437132145,1842.12609185493,1800.72657990517,1881.53474001966
12324,153,Country,1999,24129.9552834035,4327.31893617608,49923.5077427494,1730.7051794929,1690.92095967688,1768.52313795958
12325,153,Country,2000,24048.9789641325,5497.15901702705,47632.0120805143,1700.26687257814,1666.31639021156,1734.70965198824
12326,153,Country,2001,24138.4383220885,6423.08896338904,46027.7672220689,1727.32428103101,1699.62478412728,1755.51423322002
12327,153,Country,2002,25207.4791682101,8471.30988580234,45369.9027832708,1828.37935878333,1803.25642770936,1851.19123475709
12328,153,Country,2003,24972.1652321585,10895.3118390692,41582.2574890301,1804.27193110702,1777.62364311171,1828.0423838241
12329,153,Country,2004,27651.8161301688,16071.3873654749,41141.6432781975,1884.16588967217,1851.56277470076,1915.62975165568
12330,153,Country,2005,32082.6479736334,25190.6588716671,40336.4339926581,1943.10056270977,1903.28074145406,1982.52578708063
12331,153,Country,2006,30981.4018605191,23945.8503218805,38925.322939758,1966.40262824635,1915.67560547533,2014.84421688558
12332,153,Country,2007,31031.0188055309,24981.3025229028,37756.7721741382,1992.37729079764,1939.03250265233,2046.52964341948
12333,153,Country,2008,30841.4930012806,25695.1370489747,36317.2295814746,2002.41444251207,1950.13587713508,2053.81168456678
12334,153,Country,2009,30830.8677180846,26016.8497784898,35796.6402656198,2066.6266691823,2017.71399690309,2113.76776335224
12335,153,Country,2010,31725.9076161592,28451.525556391,35111.2476076334,2122.03015952878,2077.80854103646,2166.67185921287
